page,row_num,dept,policy,unit,detail,label,item,calc,basis,budget,prev,diff,indent
843,26,,,,,,,,,도                900,,,6
843,27,,,,,,,,,"군              2,100",,,6
843,28,,,,,,,◎농작업 안전관리관 양성 교육,"500,000원*6회","3,000",,,6
843,29,,,,,,,,,도                900,,,6
843,30,,,,,,,,,"군              2,100",,,6
843,31,,,,,,301 일반보전금,,,"22,500","7,200","15,300",5
843,32,,,,,,,,,"도              6,750",,,6
843,33,,,,,,,,,"군             15,750",,,6
843,34,,,,,,,14 기타보상금,,"22,500","7,200","15,300",6
843,35,,,,,,,,,"도              6,750",,,6
843,36,,,,,,,,,"군             15,750",,,6
843,37,,,,,,,본예산,,"22,500","7,200","15,300",6
843,38,,,,,,,,,"도              6,750",,,6
843,39,,,,,,,,,"군             15,750",,,6
843,40,,,,,,,◎농작업 안전관리관 활동 수당,"150,000원*150회","22,500",,,6
843,41,,,,,,,,,"도              6,750",,,6
843,42,,,,,,,,,"군             15,750",,,6
843,43,,,,,,307 민간이전,,,"82,000","42,000","40,000",5
843,44,,,,,,,,,"도             41,000",,,6
843,45,,,,,,,,,"군             41,000",,,6
843,46,,,,,,,02 민간경상사업보조,,"82,000","42,000","40,000",6
843,47,,,,,,,,,"도             41,000",,,6
843,49,,,,,,,,,"군             41,000",,,6
844,10,,,,,,,,,"도             41,000",,,6
844,11,,,,,,,,,"군             41,000",,,6
844,12,,,,,,,◎농업활동 안전사고 예방 생활화 시범사     업,"42,000,000원*1개소","42,000",,,6
844,13,,,,,,,,,"도             21,000",,,6
844,14,,,,,,,,,"군             21,000",,,6
844,15,,,,,,,◎농작업 환경 안전개선 종합 시범,"40,000,000원*1개소","40,000",,,6
844,16,,,,,,,,,"도             20,000",,,6
844,17,,,,,,,,,"군             20,000",,,6
844,18,,,,농산물가공창업보육(도비),,,,,"20,000","30,000","△10,000",3
844,19,,,,,,,,,"도              6,000",,,6
844,20,,,,,,,,,"군             14,000",,,6
844,21,,,,,,201 일반운영비,,,"20,000","30,000","△10,000",5
844,22,,,,,,,,,"도              6,000",,,6
844,23,,,,,,,,,"군             14,000",,,6
844,24,,,,,,,03 행사운영비,,"20,000","30,000","△10,000",6
844,25,,,,,,,,,"도              6,000",,,6
844,26,,,,,,,,,"군             14,000",,,6
844,27,,,,,,,본예산,,"20,000","30,000","△10,000",6
844,28,,,,,,,,,"도              6,000",,,6
844,29,,,,,,,,,"군             14,000",,,6
844,30,,,,,,,◎농산물 가공창업 보육 교육운영(이론),"500,000원*10회","5,000",,,6
844,31,,,,,,,,,"도              1,500",,,6
844,32,,,,,,,,,"군              3,500",,,6
844,33,,,,,,,◎농산물 가공창업 보육 교육운영(실습),"1,500,000원*10회","15,000",,,6
844,34,,,,,,,,,"도              4,500",,,6
844,35,,,,,,,,,"군             10,500",,,6
844,36,,,,농식품가공기술보급(국비),,,,,"6,000","3,000","3,000",3
844,37,,,,,,,,,"국              3,000",,,6
844,38,,,,,,,,,"도              1,500",,,6
844,39,,,,,,,,,"군              1,500",,,6
844,40,,,,,,201 일반운영비,,,"6,000","3,000","3,000",5
844,41,,,,,,,,,"국              3,000",,,6
844,42,,,,,,,,,"도              1,500",,,6
844,43,,,,,,,,,"군              1,500",,,6
844,44,,,,,,,03 행사운영비,,"6,000","3,000","3,000",6
844,45,,,,,,,,,"국              3,000",,,6
844,46,,,,,,,,,"도              1,500",,,6
844,47,,,,,,,,,"군              1,500",,,6
844,48,,,,,,,본예산,,"6,000","3,000","3,000",6
845,10,,,,,,,,,"도              1,500",,,6
845,11,,,,,,,,,"군              1,500",,,6
845,12,,,,,,,◎다양한 우리쌀·밀 활용교육 운영,"600,000원*10회","6,000",,,6
845,13,,,,,,,,,"국              3,000",,,6
845,14,,,,,,,,,"도              1,500",,,6
845,15,,,,,,,,,"군              1,500",,,6
845,16,,,,농업 신기술 시범(국비),,,,,"90,000",0,"90,000",3
845,17,,,,,,,,,"국             45,000",,,6
845,18,,,,,,,,,"군             45,000",,,6
845,19,,,,,,402 민간자본이전,,,"90,000",0,"90,000",5
845,20,,,,,,,,,"국             45,000",,,6
845,21,,,,,,,,,"군             45,000",,,6
845,22,,,,,,,02 민간자본사업보조(이전재원),,"90,000",0,"90,000",6
845,23,,,,,,,,,"국             45,000",,,6
845,24,,,,,,,,,"군             45,000",,,6
845,25,,,,,,,본예산,,"90,000",0,"90,000",6
845,26,,,,,,,,,"국             45,000",,,6
845,27,,,,,,,,,"군             45,000",,,6
845,28,,,,,,,◎지역특산물과 부산물의 기능성분 상품     화 시범,"90,000,000원*1개소","90,000",,,6
845,29,,,,,,,,,"국             45,000",,,6
845,30,,,,,,,,,"군             45,000",,,6
845,31,,,,건강한 농촌생활(국비),,,,,"76,000","56,000","20,000",3
845,32,,,,,,,,,"국             38,000",,,6
845,33,,,,,,,,,"군             38,000",,,6
845,34,,,,,,201 일반운영비,,,"23,300","6,000","17,300",5
845,35,,,,,,,,,"국             11,650",,,6
845,36,,,,,,,,,"군             11,650",,,6
845,37,,,,,,,01 사무관리비,,"22,100","3,200","18,900",6
845,38,,,,,,,,,"국             11,050",,,6
845,39,,,,,,,,,"군             11,050",,,6
845,40,,,,,,,본예산,,"22,100","3,200","18,900",6
845,41,,,,,,,,,"국             11,050",,,6
845,42,,,,,,,,,"군             11,050",,,6
845,43,,,,,,,◎농업인 온열질환 예방 홍보물품 제작,"5,000원*4종*800개","16,000",,,6
845,44,,,,,,,,,"국              8,000",,,6
845,45,,,,,,,,,"군              8,000",,,6
845,46,,,,,,,◎농업인 온열질환 예방 실천 홍보자료     제작,"2,000원*800부","1,600",,,6
845,47,,,,,,,,,국                800,,,6
845,48,,,,,,,,,군                800,,,6
846,10,,,,,,,,,"국              2,250",,,6
846,11,,,,,,,,,"군              2,250",,,6
846,12,,,,,,,03 행사운영비,,"1,200","2,800","△1,600",6
846,13,,,,,,,,,국                600,,,6
846,14,,,,,,,,,군                600,,,6
846,15,,,,,,,본예산,,"1,200","2,800","△1,600",6
846,16,,,,,,,,,국                600,,,6
846,17,,,,,,,,,군                600,,,6
846,18,,,,,,,◎농업인 온열질환 예방 실천 교육 및 캠     페인,"300,000원*4회","1,200",,,6
846,19,,,,,,,,,국                600,,,6
846,20,,,,,,,,,군                600,,,6
846,21,,,,,,301 일반보전금,,,"2,700",0,"2,700",5
846,22,,,,,,,,,"국              1,350",,,6
846,23,,,,,,,,,"군              1,350",,,6
846,24,,,,,,,14 기타보상금,,"2,700",0,"2,700",6
846,25,,,,,,,,,"국              1,350",,,6
846,26,,,,,,,,,"군              1,350",,,6
846,27,,,,,,,본예산,,"2,700",0,"2,700",6
846,28,,,,,,,,,"국              1,350",,,6
846,29,,,,,,,,,"군              1,350",,,6
846,30,,,,,,,◎농업인 온열질환 예방요원 활동 수당,"150,000원*8회","1,200",,,6
846,31,,,,,,,,,국                600,,,6
846,32,,,,,,,,,군                600,,,6
846,33,,,,,,,◎농업인 안전실천 리더 활동 수당,"150,000원*10회","1,500",,,6
846,34,,,,,,,,,국                750,,,6
846,35,,,,,,,,,군                750,,,6
846,36,,,,,,307 민간이전,,,"50,000","50,000",0,5
846,37,,,,,,,,,"국             25,000",,,6
846,38,,,,,,,,,"군             25,000",,,6
846,39,,,,,,,02 민간경상사업보조,,"50,000","50,000",0,6
846,40,,,,,,,,,"국             25,000",,,6
846,41,,,,,,,,,"군             25,000",,,6
846,42,,,,,,,본예산,,"50,000","50,000",0,6
846,43,,,,,,,,,"국             25,000",,,6
846,44,,,,,,,,,"군             25,000",,,6
846,45,,,,,,,◎작목별 맞춤형 안전관리 실천시범,"50,000,000원*1개소","50,000",,,6
846,46,,,,,,,,,"국             25,000",,,6
846,47,,,,,,,,,"군             25,000",,,6
846,49,,,,농산물활용 가공상품 개발실 운영,,,,,"9,000","9,300",△300,3
847,10,,,,,,,01 사무관리비,,"1,000","1,000",0,6
847,11,,,,,,,본예산,,"1,000","1,000",0,6
847,12,,,,,,,◎농산물 상품개발실 운영물품 구입,"100,000원*10종","1,000",,,6
847,13,,,,,,,02 공공운영비,,"1,000","1,000",0,6
847,14,,,,,,,본예산,,"1,000","1,000",0,6
847,15,,,,,,,◎농산물 상품개발실 시설 및 장비 유지비,"100,000원*10종","1,000",,,6
847,16,,,,,,,03 행사운영비,,"7,000","7,300",△300,6
847,17,,,,,,,본예산,,"7,000","7,300",△300,6
847,18,,,,,,,◎농산물 상품개발 리빙랩 협의체 운영,"1,000,000원*1회","1,000",,,6
847,19,,,,,,,◎농산물 상품개발 교육 및 컨설팅 운영,"1,000,000원*6회","6,000",,,6
847,20,,,,소규모 농업경영체 농가공상품 홍보마케팅 강화 시범(도비),,,,,"50,000",0,"50,000",3
847,21,,,,,,,,,"도             25,000",,,6
847,22,,,,,,,,,"군             25,000",,,6
847,23,,,,,,201 일반운영비,,,"50,000",0,"50,000",5
847,24,,,,,,,,,"도             25,000",,,6
847,25,,,,,,,,,"군             25,000",,,6
847,26,,,,,,,03 행사운영비,,"50,000",0,"50,000",6
847,27,,,,,,,,,"도             25,000",,,6
847,28,,,,,,,,,"군             25,000",,,6
847,29,,,,,,,본예산,,"50,000",0,"50,000",6
847,30,,,,,,,,,"도             25,000",,,6
847,31,,,,,,,,,"군             25,000",,,6
847,32,,,,,,,◎온-오프라인 시장 입점 및 판로확보를     위한 행사지원,"2,500,000원*8개소","20,000",,,6
847,33,,,,,,,,,"도             10,000",,,6
847,34,,,,,,,,,"군             10,000",,,6
847,35,,,,,,,◎농산물 가공 창업보육 역량강화 교육,"2,000,000원*10회","20,000",,,6
847,36,,,,,,,,,"도             10,000",,,6
847,37,,,,,,,,,"군             10,000",,,6
847,38,,,,,,,◎시제품 개발 컨설팅,"2,500,000원*4회","10,000",,,6
847,39,,,,,,,,,"도              5,000",,,6
847,40,,,,,,,,,"군              5,000",,,6
847,41,,,친환경농업시범,,,,,,"596,900","187,567","409,333",2
847,42,,,,,,,,,"국            217,500",,,6
847,43,,,,,,,,,"도             37,500",,,6
847,44,,,,,,,,,"군            341,900",,,6
847,45,,,,친환경농업기술지도,,,,,"31,900","54,900","△23,000",3
847,46,,,,,,201 일반운영비,,,"5,360","10,360","△5,000",5
847,47,,,,,,,01 사무관리비,,"2,000","2,000",0,6
848,10,,,,,,,◎친환경농업지원 업무추진 기본수용비,"2,000,000원*1개소","2,000",,,6
848,11,,,,,,,03 행사운영비,,"3,360","8,360","△5,000",6
848,12,,,,,,,본예산,,"3,360","8,360","△5,000",6
848,13,,,,,,,◎현장중심 친환경농업 교육 운영,"640,000원*4회","2,560",,,6
848,14,,,,,,,◎현장중심 친환경농업 교육 차량임차,"800,000원*1회",800,,,6
848,15,,,,,,202 여비,,,"3,600","3,600",0,5
848,16,,,,,,,01 국내여비,,"3,600","3,600",0,6
848,17,,,,,,,본예산,,"3,600","3,600",0,6
848,18,,,,,,,◎친환경농업 기술보급 업무추진,"100,000원*3명*12월","3,600",,,6
848,19,,,,,,206 재료비,,,"4,940","22,940","△18,000",5
848,20,,,,,,,01 재료비,,"4,940","22,940","△18,000",6
848,21,,,,,,,본예산,,"4,940","22,940","△18,000",6
848,22,,,,,,,◎현장중심 친환경농업 교육 재료,"90,000원*9종*4회","3,240",,,6
848,23,,,,,,,◎지역특화작목육성 홍보 행사,"700,000원*1회",700,,,6
848,24,,,,,,,◎자가배합 섬유질배합사료 분석재료,"500,000원*2종","1,000",,,6
848,25,,,,,,307 민간이전,,,"18,000","18,000",0,5
848,26,,,,,,,02 민간경상사업보조,,"18,000","18,000",0,6
848,27,,,,,,,본예산,,"18,000","18,000",0,6
848,28,,,,,,,◎친환경농업 저투입 신기술 시범,"20,000,000원*1개소*50%","10,000",,,6
848,29,,,,,,,◎천적유지식물 육성 시범,"8,000,000원*2개소*50%","8,000",,,6
848,30,,,,농업 신기술 시범(국비),,,,,"430,000","80,000","350,000",3
848,31,,,,,,,,,"국            215,000",,,6
848,32,,,,,,,,,"군            215,000",,,6
848,33,,,,,,402 민간자본이전,,,"430,000","80,000","350,000",5
848,34,,,,,,,,,"국            215,000",,,6
848,35,,,,,,,,,"군            215,000",,,6
848,36,,,,,,,02 민간자본사업보조(이전재원),,"430,000","80,000","350,000",6
848,37,,,,,,,,,"국            215,000",,,6
848,38,,,,,,,,,"군            215,000",,,6
848,39,,,,,,,본예산,,"430,000","80,000","350,000",6
848,40,,,,,,,,,"국            215,000",,,6
848,41,,,,,,,,,"군            215,000",,,6
848,42,,,,,,,◎원예작물 생산성 향상을 위한 생태적     종합관리 시범,"80,000,000원*1개소","80,000",,,6
848,43,,,,,,,,,"국             40,000",,,6
848,44,,,,,,,,,"군             40,000",,,6
849,10,,,,,,,,,"국             10,000",,,6
849,11,,,,,,,,,"군             10,000",,,6
849,12,,,,,,,◎매실부산물 퇴비 활용 시설재배 토양개     선시범,"30,000,000원*1개소","30,000",,,6
849,13,,,,,,,,,"국             15,000",,,6
849,14,,,,,,,,,"군             15,000",,,6
849,15,,,,,,,◎고품질 목장형 유제품 생산 확대 및 품     질특성 데이터 구축 시범,"50,000,000원*1개소","50,000",,,6
849,16,,,,,,,,,"국             25,000",,,6
849,17,,,,,,,,,"군             25,000",,,6
849,18,,,,,,,◎논 이용 양질조사료 연중 재배 기술 시범,"80,000,000원*1개소","80,000",,,6
849,19,,,,,,,,,"국             40,000",,,6
849,20,,,,,,,,,"군             40,000",,,6
849,21,,,,,,,◎돈사 냄새 모니터링 및 저감 기술보급     시범,"70,000,000원*2개소","140,000",,,6
849,22,,,,,,,,,"국             70,000",,,6
849,23,,,,,,,,,"군             70,000",,,6
849,24,,,,,,,◎거세 한우 고온기 스트레스 저감 기술     보급 시범,"6,000,000원*5개소","30,000",,,6
849,25,,,,,,,,,"국             15,000",,,6
849,26,,,,,,,,,"군             15,000",,,6
849,27,,,,친환경축산관리실 운영(국비),,,,,"10,000",0,"10,000",3
849,28,,,,,,,,,"국              2,500",,,6
849,29,,,,,,,,,"군              7,500",,,6
849,30,,,,,,201 일반운영비,,,"4,000",0,"4,000",5
849,31,,,,,,,,,"국              1,000",,,6
849,32,,,,,,,,,"군              3,000",,,6
849,33,,,,,,,01 사무관리비,,"4,000",0,"4,000",6
849,34,,,,,,,,,"국              1,000",,,6
849,35,,,,,,,,,"군              3,000",,,6
849,36,,,,,,,본예산,,"4,000",0,"4,000",6
849,37,,,,,,,,,"국              1,000",,,6
849,38,,,,,,,,,"군              3,000",,,6
849,39,,,,,,,◎친환경축산관리실 운영,"4,000,000원","4,000",,,6
849,40,,,,,,,,,"국              1,000",,,6
849,41,,,,,,,,,"군              3,000",,,6
849,42,,,,,,206 재료비,,,"6,000",0,"6,000",5
849,43,,,,,,,,,"국              1,500",,,6
849,44,,,,,,,,,"군              4,500",,,6
849,45,,,,,,,01 재료비,,"6,000",0,"6,000",6
849,47,,,,,,,,,"국              1,500",,,6
850,10,,,,,,,본예산,,"6,000",0,"6,000",6
850,11,,,,,,,,,"국              1,500",,,6
850,12,,,,,,,,,"군              4,500",,,6
850,13,,,,,,,◎친환경축산관리실 운영 재료 구입,"6,000,000원","6,000",,,6
850,14,,,,,,,,,"국              1,500",,,6
850,15,,,,,,,,,"군              4,500",,,6
850,16,,,,축산물 품질고급화와 안전성 향상 기술보급(도비),,,,,"125,000",0,"125,000",3
850,17,,,,,,,,,"도             37,500",,,6
850,18,,,,,,,,,"군             87,500",,,6
850,19,,,,,,201 일반운영비,,,"1,000",0,"1,000",5
850,20,,,,,,,,,도                300,,,6
850,21,,,,,,,,,군                700,,,6
850,22,,,,,,,03 행사운영비,,"1,000",0,"1,000",6
850,23,,,,,,,,,도                300,,,6
850,24,,,,,,,,,군                700,,,6
850,25,,,,,,,본예산,,"1,000",0,"1,000",6
850,26,,,,,,,,,도                300,,,6
850,27,,,,,,,,,군                700,,,6
850,28,,,,,,,◎저탄소 축산물 생산 활성화 교육,"1,000,000원","1,000",,,6
850,29,,,,,,,,,도                300,,,6
850,30,,,,,,,,,군                700,,,6
850,31,,,,,,206 재료비,,,"19,000",0,"19,000",5
850,32,,,,,,,,,"도              5,700",,,6
850,33,,,,,,,,,"군             13,300",,,6
850,34,,,,,,,01 재료비,,"19,000",0,"19,000",6
850,35,,,,,,,,,"도              5,700",,,6
850,36,,,,,,,,,"군             13,300",,,6
850,37,,,,,,,본예산,,"19,000",0,"19,000",6
850,38,,,,,,,,,"도              5,700",,,6
850,39,,,,,,,,,"군             13,300",,,6
850,40,,,,,,,◎저탄소 축산물 생산 활성화 지원,"19,000,000원","19,000",,,6
850,41,,,,,,,,,"도              5,700",,,6
850,42,,,,,,,,,"군             13,300",,,6
850,43,,,,,,402 민간자본이전,,,"105,000",0,"105,000",5
850,44,,,,,,,,,"도             31,500",,,6
850,45,,,,,,,,,"군             73,500",,,6
850,46,,,,,,,02 민간자본사업보조(이전재원),,"105,000",0,"105,000",6
850,47,,,,,,,,,"도             31,500",,,6
850,48,,,,,,,,,"군             73,500",,,6
850,50,,,,,,,본예산,,"105,000",0,"105,000",6
851,10,,,,,,,,,"군             73,500",,,6
851,11,,,,,,,◎자가 퇴비 자원화 기술지원 사업,"150,000,000원*1개소*70%","105,000",,,6
851,12,,,,,,,,,"도             31,500",,,6
851,13,,,,,,,,,"군             73,500",,,6
851,14,,,특화작목개발시범,,,,,,"457,519","557,384","△99,865",2
851,15,,,,,,,,,"국            108,700",,,6
851,16,,,,,,,,,"도             64,650",,,6
851,17,,,,,,,,,"군            284,169",,,6
851,18,,,,농작물병해충예찰방제사업(국비),,,,,"67,400","50,000","17,400",3
851,19,,,,,,,,,"국             33,700",,,6
851,20,,,,,,,,,"군             33,700",,,6
851,21,,,,,,206 재료비,,,"67,400","50,000","17,400",5
851,22,,,,,,,,,"국             33,700",,,6
851,23,,,,,,,,,"군             33,700",,,6
851,24,,,,,,,01 재료비,,"67,400","50,000","17,400",6
851,25,,,,,,,,,"국             33,700",,,6
851,26,,,,,,,,,"군             33,700",,,6
851,27,,,,,,,본예산,,"67,400","50,000","17,400",6
851,28,,,,,,,,,"국             33,700",,,6
851,29,,,,,,,,,"군             33,700",,,6
851,30,,,,,,,◎농작물 병해충 방제비,"67,400,000원*1회","67,400",,,6
851,31,,,,,,,,,"국             33,700",,,6
851,32,,,,,,,,,"군             33,700",,,6
851,33,,,,농작물 병해충 예찰‧방제 기술시범(도비),,,,,"110,500","26,000","84,500",3
851,34,,,,,,,,,"도             33,150",,,6
851,35,,,,,,,,,"군             77,350",,,6
851,36,,,,,,101 인건비,,,"9,600","16,000","△6,400",5
851,37,,,,,,,,,"도              2,880",,,6
851,38,,,,,,,,,"군              6,720",,,6
851,39,,,,,,,04 기간제근로자등보수,,"9,600","16,000","△6,400",6
851,40,,,,,,,,,"도              2,880",,,6
851,41,,,,,,,,,"군              6,720",,,6
851,42,,,,,,,본예산,,"9,600","16,000","△6,400",6
851,43,,,,,,,,,"도              2,880",,,6
851,44,,,,,,,,,"군              6,720",,,6
851,45,,,,,,,◎농작물 병해충 예방 예찰조사원 운영,"1,200,000원*8월*1인","9,600",,,6
851,46,,,,,,,,,"도              2,880",,,6
851,47,,,,,,,,,"군              6,720",,,6
851,48,,,,,,201 일반운영비,,,"10,900","8,000","2,900",5
851,50,,,,,,,,,"도              3,270",,,6
852,10,,,,,,,01 사무관리비,,"8,400","8,000",400,6
852,11,,,,,,,,,"도              2,520",,,6
